opponent,game_index,seed,composition,player_id,round,phase,decision_type,category,resource,intent_type,wall_ns,cpu_ns
ai_deterministic_expansion,58,920029,HHO,p3,11,build_houses,build_houses,build_houses,,commit_build,330542,331000
ai_deterministic_expansion,58,920029,HHO,p3,11,build_houses,build_houses,build_houses,,commit_build,259500,262000
ai_deterministic_expansion,58,920029,HHO,p3,11,build_houses,build_houses,build_houses,,commit_build,196000,197000
ai_deterministic_expansion,58,920029,HHO,p3,11,build_houses,build_houses,build_houses,,finish_building,136541,136000
ai_deterministic_expansion,58,920029,HHO,p3,11,bureaucracy,bureaucracy,bureaucracy,,run_plants,34041,36000
ai_deterministic_expansion,58,920029,HHO,p1,11,bureaucracy,bureaucracy,bureaucracy,,run_plants,80750,81000
ai_deterministic_expansion,58,920029,HHO,p3,12,auction,auction_start,later_auction_start,,auction_start,2188459,2193000
ai_deterministic_expansion,58,920029,HHO,p1,12,auction,auction_bid,later_auction_bid,,auction_pass,989375,989000
ai_deterministic_expansion,58,920029,HHO,p3,12,auction,auction_bid,later_auction_bid,,auction_pass,791000,791000
ai_deterministic_expansion,58,920029,HHO,p3,12,auction,auction_start,later_auction_start,,auction_pass,2104958,2106000
ai_deterministic_expansion,58,920029,HHO,p1,12,auction,auction_start,later_auction_start,,auction_pass,1573833,1574000
ai_deterministic_expansion,58,920029,HHO,p1,12,buy_resources,buy_resources,resource_plan,coal,buy_resource,1440959,1441000
ai_deterministic_expansion,58,920029,HHO,p1,12,buy_resources,buy_resources,resource_cached,oil,buy_resource,8625,9000
ai_deterministic_expansion,58,920029,HHO,p3,12,buy_resources,buy_resources,resource_plan,garbage,buy_resource,699417,700000
ai_deterministic_expansion,58,920029,HHO,p1,12,build_houses,build_houses,build_houses,,finish_building,207083,210000
ai_deterministic_expansion,58,920029,HHO,p3,12,build_houses,build_houses,build_houses,,commit_build,376250,377000
ai_deterministic_expansion,58,920029,HHO,p3,12,build_houses,build_houses,build_houses,,commit_build,310875,311000
ai_deterministic_expansion,58,920029,HHO,p3,12,build_houses,build_houses,build_houses,,commit_build,304000,294000
ai_deterministic_expansion,58,920029,HHO,p3,12,build_houses,build_houses,build_houses,,commit_build,208583,209000
ai_deterministic_expansion,58,920029,HHO,p3,12,build_houses,build_houses,build_houses,,finish_building,129834,130000
ai_deterministic_expansion,58,920029,HHO,p3,12,bureaucracy,bureaucracy,bureaucracy,,run_plants,23584,24000
ai_deterministic_expansion,58,920029,HHO,p1,12,bureaucracy,bureaucracy,bureaucracy,,run_plants,67916,68000
ai_deterministic_expansion,58,920029,HHO,p3,13,auction,auction_start,later_auction_start,,auction_start,1702875,1703000
ai_deterministic_expansion,58,920029,HHO,p1,13,auction,auction_bid,later_auction_bid,,auction_pass,995291,995000
ai_deterministic_expansion,58,920029,HHO,p3,13,auction,auction_bid,later_auction_bid,,auction_pass,569667,570000
ai_deterministic_expansion,58,920029,HHO,p3,13,auction,auction_start,later_auction_start,,auction_pass,1347750,1350000
ai_deterministic_expansion,58,920029,HHO,p1,13,auction,auction_start,later_auction_start,,auction_start,1328375,1329000
ai_deterministic_expansion,58,920029,HHO,p1,13,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11208,12000
ai_deterministic_expansion,58,920029,HHO,p1,13,buy_resources,buy_resources,resource_plan,coal,buy_resource,1234167,1234000
ai_deterministic_expansion,58,920029,HHO,p1,13,buy_resources,buy_resources,resource_cached,oil,buy_resource,8875,12000
ai_deterministic_expansion,58,920029,HHO,p1,13,buy_resources,buy_resources,resource_cached,uranium,buy_resource,8375,8000
ai_deterministic_expansion,58,920029,HHO,p3,13,buy_resources,buy_resources,resource_plan,coal,buy_resource,662750,664000
ai_deterministic_expansion,58,920029,HHO,p3,13,buy_resources,buy_resources,resource_cached,oil,buy_resource,8834,10000
ai_deterministic_expansion,58,920029,HHO,p3,13,buy_resources,buy_resources,resource_cached,garbage,buy_resource,8209,8000
ai_deterministic_expansion,58,920029,HHO,p1,13,build_houses,build_houses,build_houses,,commit_build,259167,262000
ai_deterministic_expansion,58,920029,HHO,p1,13,build_houses,build_houses,build_houses,,commit_build,183084,183000
ai_deterministic_expansion,58,920029,HHO,p1,13,build_houses,build_houses,build_houses,,finish_building,128166,131000
ai_deterministic_expansion,58,920029,HHO,p3,13,build_houses,build_houses,build_houses,,commit_build,188917,192000
ai_deterministic_expansion,58,920029,HHO,p3,13,build_houses,build_houses,build_houses,,finish_building,126209,127000
ai_deterministic_expansion,58,920029,HHO,p3,13,bureaucracy,bureaucracy,bureaucracy,,run_plants,36667,36000
ai_deterministic_expansion,58,920029,HHO,p1,13,bureaucracy,bureaucracy,bureaucracy,,run_plants,34916,36000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_start,opening_auction_start,,auction_start,52584,53000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,16500,17000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,16625,16000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_start,opening_auction_start,,auction_start,44417,44000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,22875,24000
ai_deterministic_expansion,59,920030,HOO,p3,1,auction,auction_start,opening_auction_start,,auction_start,39333,39000
ai_deterministic_expansion,59,920030,HOO,p3,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,466792,467000
ai_deterministic_expansion,59,920030,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,291583,295000
ai_deterministic_expansion,59,920030,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,205584,206000
ai_deterministic_expansion,59,920030,HOO,p3,1,build_houses,build_houses,build_houses,,finish_building,147250,148000
ai_deterministic_expansion,59,920030,HOO,p3,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,21125,22000
ai_deterministic_expansion,59,920030,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,2022875,2024000
ai_deterministic_expansion,59,920030,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1280958,1283000
ai_deterministic_expansion,59,920030,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,1972500,1972000
ai_deterministic_expansion,59,920030,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1157750,1157000
ai_deterministic_expansion,59,920030,HOO,p3,2,auction,auction_start,later_auction_start,,auction_pass,1781708,1766000
ai_deterministic_expansion,59,920030,HOO,p3,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,493166,493000
ai_deterministic_expansion,59,920030,HOO,p3,2,build_houses,build_houses,build_houses,,commit_build,274250,275000
ai_deterministic_expansion,59,920030,HOO,p3,2,build_houses,build_houses,build_houses,,commit_build,203958,205000
ai_deterministic_expansion,59,920030,HOO,p3,2,build_houses,build_houses,build_houses,,finish_building,145375,146000
ai_deterministic_expansion,59,920030,HOO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,20000,20000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1928792,1932000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1032459,1032000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1832583,1833000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_bid,1036000,1037000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1018417,1020000
ai_deterministic_expansion,59,920030,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1663833,1651000
ai_deterministic_expansion,59,920030,HOO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,320417,324000
ai_deterministic_expansion,59,920030,HOO,p3,3,build_houses,build_houses,build_houses,,finish_building,148709,149000
ai_deterministic_expansion,59,920030,HOO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,33417,34000
ai_deterministic_expansion,59,920030,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1929125,1932000
ai_deterministic_expansion,59,920030,HOO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,1042083,1043000
ai_deterministic_expansion,59,920030,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1771250,1772000
ai_deterministic_expansion,59,920030,HOO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,1027791,1030000
ai_deterministic_expansion,59,920030,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1555750,1557000
ai_deterministic_expansion,59,920030,HOO,p3,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,461208,465000
ai_deterministic_expansion,59,920030,HOO,p3,4,build_houses,build_houses,build_houses,,commit_build,207375,208000
ai_deterministic_expansion,59,920030,HOO,p3,4,build_houses,build_houses,build_houses,,finish_building,138250,139000
ai_deterministic_expansion,59,920030,HOO,p3,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,53750,54000
ai_deterministic_expansion,59,920030,HOO,p3,5,auction,auction_start,later_auction_start,,auction_pass,1874084,1877000
ai_deterministic_expansion,59,920030,HOO,p3,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,476584,477000
ai_deterministic_expansion,59,920030,HOO,p3,5,build_houses,build_houses,build_houses,,commit_build,320583,322000
ai_deterministic_expansion,59,920030,HOO,p3,5,build_houses,build_houses,build_houses,,commit_build,257833,258000
ai_deterministic_expansion,59,920030,HOO,p3,5,build_houses,build_houses,build_houses,,commit_build,187333,187000
ai_deterministic_expansion,59,920030,HOO,p3,5,build_houses,build_houses,build_houses,,finish_building,129166,130000
ai_deterministic_expansion,59,920030,HOO,p3,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,52041,52000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_start,later_auction_start,,auction_start,2074083,2075000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,1058042,1059000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_bid,later_auction_bid,,auction_pass,1046625,1049000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_start,later_auction_start,,auction_start,2020541,2003000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,1046750,1046000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,1027750,1028000
ai_deterministic_expansion,59,920030,HOO,p3,6,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11709,12000
ai_deterministic_expansion,59,920030,HOO,p3,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,647958,648000
ai_deterministic_expansion,59,920030,HOO,p3,6,build_houses,build_houses,build_houses,,commit_build,290375,291000
ai_deterministic_expansion,59,920030,HOO,p3,6,build_houses,build_houses,build_houses,,commit_build,215667,216000
ai_deterministic_expansion,59,920030,HOO,p3,6,build_houses,build_houses,build_houses,,finish_building,152875,154000
ai_deterministic_expansion,59,920030,HOO,p3,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,53833,54000
ai_deterministic_expansion,59,920030,HOO,p3,7,auction,auction_start,later_auction_start,,auction_pass,1832208,1833000
ai_deterministic_expansion,59,920030,HOO,p3,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,868083,871000
ai_deterministic_expansion,59,920030,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,435958,435000
ai_deterministic_expansion,59,920030,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,358458,359000
ai_deterministic_expansion,59,920030,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,299959,301000
ai_deterministic_expansion,59,920030,HOO,p3,7,build_houses,build_houses,build_houses,,commit_build,204042,204000
ai_deterministic_expansion,59,920030,HOO,p3,7,build_houses,build_houses,build_houses,,finish_building,150083,151000
ai_deterministic_expansion,59,920030,HOO,p3,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,54250,54000
ai_deterministic_expansion,59,920030,HOO,p3,8,auction,auction_start,later_auction_start,,auction_start,2074042,2077000
ai_deterministic_expansion,59,920030,HOO,p3,8,auction,auction_bid,later_auction_bid,,auction_bid,678250,679000
ai_deterministic_expansion,59,920030,HOO,p3,8,auction,auction_bid,later_auction_bid,,auction_bid,673500,674000
ai_deterministic_expansion,59,920030,HOO,p3,8,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11083,12000
ai_deterministic_expansion,59,920030,HOO,p3,8,buy_resources,buy_resources,resource_plan,garbage,buy_resource,648875,649000
ai_deterministic_expansion,59,920030,HOO,p3,8,build_houses,build_houses,build_houses,,commit_build,268375,268000
ai_deterministic_expansion,59,920030,HOO,p3,8,build_houses,build_houses,build_houses,,commit_build,198167,199000
ai_deterministic_expansion,59,920030,HOO,p3,8,build_houses,build_houses,build_houses,,finish_building,144458,145000
ai_deterministic_expansion,59,920030,HOO,p3,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,54083,55000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_start,later_auction_start,,auction_start,1839083,1842000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_bid,later_auction_bid,,auction_pass,541500,542000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_start,later_auction_start,,auction_start,1578000,1559000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_bid,later_auction_bid,,auction_bid,535083,535000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_bid,later_auction_bid,,auction_bid,516875,517000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_bid,later_auction_bid,,auction_pass,564125,565000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,auction_start,later_auction_start,,auction_start,1001542,1002000
ai_deterministic_expansion,59,920030,HOO,p3,9,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9291,9000
ai_deterministic_expansion,59,920030,HOO,p3,9,buy_resources,buy_resources,resource_plan,garbage,buy_resource,1026917,1030000
ai_deterministic_expansion,59,920030,HOO,p3,9,buy_resources,buy_resources,resource_cached,uranium,buy_resource,7666,9000
ai_deterministic_expansion,59,920030,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,319667,320000
ai_deterministic_expansion,59,920030,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,257083,257000
ai_deterministic_expansion,59,920030,HOO,p3,9,build_houses,build_houses,build_houses,,commit_build,196166,196000
ai_deterministic_expansion,59,920030,HOO,p3,9,build_houses,build_houses,build_houses,,finish_building,142542,142000
